,test_condition,accuracy,source,concept
3381,test_unseen_obj_unseen_act,1.0,Chain of Thought 3,adjust_or_tie++tie
3382,test_unseen_obj_unseen_act,0.0,Chain of Thought 3,adjust_or_tie++tie
3383,test_unseen_obj_unseen_act,1.0,Chain of Thought 3,adjust_or_tie++tie
3384,test_unseen_obj_unseen_act,0.0,Chain of Thought 3,adjust_or_tie++tie
3385,test_unseen_obj_unseen_act,0.0,Chain of Thought 3,adjust_or_tie++tie
3386,test_unseen_obj_unseen_act,1.0,Chain of Thought 3,adjust_or_tie++tie
3387,test_seen_obj_unseen_act,1.0,Chain of Thought 3,block++sports_ball
3388,test_seen_obj_unseen_act,1.0,Chain of Thought 3,block++sports_ball
3389,test_seen_obj_unseen_act,1.0,Chain of Thought 3,block++sports_ball
3390,test_seen_obj_unseen_act,1.0,Chain of Thought 3,block++sports_ball
3391,test_seen_obj_seen_act,1.0,Chain of Thought 3,blow++cake
3392,test_seen_obj_seen_act,0.0,Chain of Thought 3,blow++cake
3393,test_seen_obj_unseen_act,1.0,Chain of Thought 3,board++train
3394,test_seen_obj_unseen_act,1.0,Chain of Thought 3,board++train
3395,test_seen_obj_unseen_act,1.0,Chain of Thought 3,board++train
3396,test_seen_obj_unseen_act,1.0,Chain of Thought 3,board++train
3397,test_seen_obj_unseen_act,1.0,Chain of Thought 3,board++train
3398,test_seen_obj_unseen_act,1.0,Chain of Thought 3,board++train
3399,test_seen_obj_unseen_act,1.0,Chain of Thought 3,board++train
3400,test_seen_obj_unseen_act,1.0,Chain of Thought 3,board++train
3401,test_seen_obj_unseen_act,1.0,Chain of Thought 3,board++train
3402,test_seen_obj_unseen_act,1.0,Chain of Thought 3,board++train
3403,test_unseen_obj_unseen_act,1.0,Chain of Thought 3,brush_with++toothbrush
3404,test_unseen_obj_unseen_act,1.0,Chain of Thought 3,brush_with++toothbrush
3405,test_unseen_obj_unseen_act,0.0,Chain of Thought 3,brush_with++toothbrush
3406,test_unseen_obj_unseen_act,1.0,Chain of Thought 3,brush_with++toothbrush
3407,test_unseen_obj_unseen_act,1.0,Chain of Thought 3,brush_with++toothbrush
3408,test_unseen_obj_unseen_act,1.0,Chain of Thought 3,brush_with++toothbrush
3409,test_unseen_obj_unseen_act,1.0,Chain of Thought 3,brush_with++toothbrush
3410,test_unseen_obj_unseen_act,0.0,Chain of Thought 3,brush_with++toothbrush
3411,test_unseen_obj_unseen_act,1.0,Chain of Thought 3,brush_with++toothbrush
3412,test_unseen_obj_unseen_act,0.0,Chain of Thought 3,brush_with++toothbrush
3413,test_unseen_obj_seen_act,1.0,Chain of Thought 3,carry++handbag
3414,test_unseen_obj_seen_act,0.0,Chain of Thought 3,carry++handbag
3415,test_unseen_obj_seen_act,1.0,Chain of Thought 3,carry++handbag
3416,test_unseen_obj_seen_act,0.0,Chain of Thought 3,carry++handbag
3417,test_unseen_obj_seen_act,1.0,Chain of Thought 3,carry++handbag
3418,test_unseen_obj_seen_act,1.0,Chain of Thought 3,carry++handbag
3419,test_unseen_obj_seen_act,1.0,Chain of Thought 3,carry++handbag
3420,test_unseen_obj_seen_act,1.0,Chain of Thought 3,carry++handbag
3421,test_unseen_obj_seen_act,1.0,Chain of Thought 3,carry++handbag
3422,test_unseen_obj_seen_act,0.0,Chain of Thought 3,carry++handbag
3423,test_seen_obj_seen_act,1.0,Chain of Thought 3,carry++snowboard
3424,test_seen_obj_seen_act,1.0,Chain of Thought 3,carry++snowboard
3425,test_seen_obj_seen_act,1.0,Chain of Thought 3,carry++suitcase
3426,test_seen_obj_seen_act,0.0,Chain of Thought 3,carry++suitcase
3427,test_seen_obj_seen_act,0.0,Chain of Thought 3,carry++suitcase
3428,test_seen_obj_seen_act,1.0,Chain of Thought 3,carry++suitcase
3429,test_seen_obj_seen_act,1.0,Chain of Thought 3,carry++suitcase
3430,test_seen_obj_seen_act,0.0,Chain of Thought 3,carry++suitcase
3431,test_seen_obj_seen_act,1.0,Chain of Thought 3,carry++suitcase
3432,test_seen_obj_seen_act,1.0,Chain of Thought 3,carry++suitcase
3433,test_seen_obj_seen_act,1.0,Chain of Thought 3,carry++suitcase
3434,test_seen_obj_seen_act,0.0,Chain of Thought 3,carry++suitcase
3435,test_unseen_obj_seen_act,1.0,Chain of Thought 3,carry++surfboard
3436,test_unseen_obj_seen_act,0.0,Chain of Thought 3,carry++surfboard
3437,test_unseen_obj_seen_act,1.0,Chain of Thought 3,carry++surfboard
3438,test_unseen_obj_seen_act,0.0,Chain of Thought 3,carry++surfboard
3439,test_unseen_obj_seen_act,1.0,Chain of Thought 3,carry++surfboard
3440,test_unseen_obj_seen_act,1.0,Chain of Thought 3,carry++surfboard
3441,test_unseen_obj_seen_act,1.0,Chain of Thought 3,carry++surfboard
3442,test_unseen_obj_seen_act,1.0,Chain of Thought 3,carry++surfboard
3443,test_unseen_obj_seen_act,1.0,Chain of Thought 3,carry++surfboard
3444,test_unseen_obj_seen_act,1.0,Chain of Thought 3,carry++surfboard
3445,test_unseen_obj_seen_act,0.0,Chain of Thought 3,catch++frisbee
3446,test_unseen_obj_seen_act,1.0,Chain of Thought 3,catch++frisbee
3447,test_unseen_obj_seen_act,0.0,Chain of Thought 3,catch++frisbee
3448,test_unseen_obj_seen_act,1.0,Chain of Thought 3,catch++frisbee
3449,test_unseen_obj_seen_act,1.0,Chain of Thought 3,catch++frisbee
3450,test_unseen_obj_seen_act,0.0,Chain of Thought 3,catch++frisbee
3451,test_unseen_obj_seen_act,1.0,Chain of Thought 3,catch++frisbee
3452,test_unseen_obj_seen_act,0.0,Chain of Thought 3,catch++frisbee
3453,test_unseen_obj_seen_act,0.0,Chain of Thought 3,catch++frisbee
3454,test_unseen_obj_seen_act,0.0,Chain of Thought 3,catch++frisbee
3455,test_seen_obj_seen_act,1.0,Chain of Thought 3,clean++keyboard
3456,test_seen_obj_seen_act,1.0,Chain of Thought 3,clean++keyboard
3457,test_seen_obj_seen_act,1.0,Chain of Thought 3,clean++keyboard
3458,test_seen_obj_seen_act,1.0,Chain of Thought 3,clean++keyboard
3459,test_seen_obj_seen_act,1.0,Chain of Thought 3,clean++keyboard
3460,test_seen_obj_seen_act,1.0,Chain of Thought 3,clean++keyboard
3461,test_seen_obj_seen_act,1.0,Chain of Thought 3,clean++keyboard
3462,test_seen_obj_seen_act,1.0,Chain of Thought 3,clean++keyboard
3463,test_seen_obj_seen_act,1.0,Chain of Thought 3,clean++keyboard
3464,test_seen_obj_seen_act,1.0,Chain of Thought 3,clean++keyboard
3465,test_seen_obj_seen_act,1.0,Chain of Thought 3,clean++refrigerator
3466,test_seen_obj_seen_act,1.0,Chain of Thought 3,clean++refrigerator
3467,test_seen_obj_seen_act,1.0,Chain of Thought 3,clean++refrigerator
3468,test_seen_obj_seen_act,1.0,Chain of Thought 3,clean++refrigerator
3469,test_seen_obj_seen_act,1.0,Chain of Thought 3,clean++refrigerator
3470,test_seen_obj_seen_act,0.0,Chain of Thought 3,clean++refrigerator
3471,test_seen_obj_seen_act,1.0,Chain of Thought 3,clean++refrigerator
3472,test_seen_obj_seen_act,1.0,Chain of Thought 3,clean++refrigerator
3473,test_seen_obj_seen_act,1.0,Chain of Thought 3,clean++toilet
3474,test_seen_obj_seen_act,0.0,Chain of Thought 3,clean++toilet
3475,test_seen_obj_seen_act,1.0,Chain of Thought 3,clean++toilet
3476,test_seen_obj_seen_act,0.0,Chain of Thought 3,clean++toilet
3477,test_seen_obj_seen_act,1.0,Chain of Thought 3,clean++toilet
3478,test_seen_obj_seen_act,1.0,Chain of Thought 3,clean++toilet
3479,test_seen_obj_seen_act,1.0,Chain of Thought 3,clean++toilet
3480,test_seen_obj_seen_act,1.0,Chain of Thought 3,clean++toilet
3481,test_seen_obj_seen_act,1.0,Chain of Thought 3,clean++toilet
3482,test_seen_obj_seen_act,1.0,Chain of Thought 3,clean++toilet
3483,test_seen_obj_seen_act,1.0,Chain of Thought 3,control++tv
3484,test_seen_obj_seen_act,0.0,Chain of Thought 3,control++tv
3485,test_seen_obj_seen_act,1.0,Chain of Thought 3,control++tv
3486,test_seen_obj_seen_act,1.0,Chain of Thought 3,control++tv
3487,test_seen_obj_seen_act,1.0,Chain of Thought 3,control++tv
3488,test_seen_obj_seen_act,0.0,Chain of Thought 3,control++tv
3489,test_seen_obj_seen_act,1.0,Chain of Thought 3,control++tv
3490,test_seen_obj_seen_act,0.0,Chain of Thought 3,control++tv
3491,test_seen_obj_seen_act,1.0,Chain of Thought 3,cut++cake
3492,test_seen_obj_seen_act,0.0,Chain of Thought 3,cut++cake
3493,test_seen_obj_seen_act,1.0,Chain of Thought 3,cut++cake
3494,test_seen_obj_seen_act,1.0,Chain of Thought 3,cut++cake
3495,test_seen_obj_seen_act,1.0,Chain of Thought 3,cut++cake
3496,test_seen_obj_seen_act,0.0,Chain of Thought 3,cut++cake
3497,test_seen_obj_seen_act,1.0,Chain of Thought 3,cut_with++knife
3498,test_seen_obj_seen_act,1.0,Chain of Thought 3,cut_with++knife
3499,test_seen_obj_seen_act,1.0,Chain of Thought 3,cut_with++knife
3500,test_unseen_obj_seen_act,1.0,Chain of Thought 3,cut_with++scissors
3501,test_unseen_obj_seen_act,1.0,Chain of Thought 3,cut_with++scissors
3502,test_unseen_obj_seen_act,1.0,Chain of Thought 3,cut_with++scissors
3503,test_unseen_obj_seen_act,0.0,Chain of Thought 3,cut_with++scissors
3504,test_unseen_obj_seen_act,1.0,Chain of Thought 3,cut_with++scissors
3505,test_unseen_obj_seen_act,0.0,Chain of Thought 3,cut_with++scissors
3506,test_unseen_obj_seen_act,1.0,Chain of Thought 3,cut_with++scissors
3507,test_unseen_obj_seen_act,1.0,Chain of Thought 3,cut_with++scissors
3508,test_unseen_obj_seen_act,1.0,Chain of Thought 3,cut_with++scissors
3509,test_unseen_obj_seen_act,0.0,Chain of Thought 3,cut_with++scissors
3510,test_seen_obj_unseen_act,1.0,Chain of Thought 3,direct++airplane
3511,test_seen_obj_unseen_act,1.0,Chain of Thought 3,direct++airplane
3512,test_seen_obj_unseen_act,1.0,Chain of Thought 3,direct++airplane
3513,test_seen_obj_unseen_act,1.0,Chain of Thought 3,direct++airplane
3514,test_seen_obj_unseen_act,1.0,Chain of Thought 3,direct++airplane
3515,test_seen_obj_unseen_act,1.0,Chain of Thought 3,direct++airplane
3516,test_seen_obj_seen_act,1.0,Chain of Thought 3,drag++suitcase
3517,test_seen_obj_seen_act,0.0,Chain of Thought 3,drag++suitcase
3518,test_seen_obj_seen_act,1.0,Chain of Thought 3,drag++suitcase
3519,test_seen_obj_seen_act,1.0,Chain of Thought 3,drag++suitcase
3520,test_seen_obj_seen_act,0.0,Chain of Thought 3,dribble++sports_ball
3521,test_seen_obj_seen_act,0.0,Chain of Thought 3,dribble++sports_ball
3522,test_seen_obj_seen_act,1.0,Chain of Thought 3,dribble++sports_ball
3523,test_seen_obj_seen_act,0.0,Chain of Thought 3,dribble++sports_ball
3524,test_seen_obj_seen_act,1.0,Chain of Thought 3,drink_with++bottle
3525,test_seen_obj_seen_act,1.0,Chain of Thought 3,drink_with++bottle
3526,test_seen_obj_seen_act,0.0,Chain of Thought 3,drink_with++cup
3527,test_seen_obj_seen_act,1.0,Chain of Thought 3,drink_with++cup
3528,test_seen_obj_seen_act,1.0,Chain of Thought 3,drink_with++cup
3529,test_seen_obj_seen_act,0.0,Chain of Thought 3,drink_with++cup
3530,test_seen_obj_seen_act,1.0,Chain of Thought 3,drink_with++cup
3531,test_seen_obj_seen_act,0.0,Chain of Thought 3,drink_with++cup
3532,test_seen_obj_seen_act,1.0,Chain of Thought 3,drink_with++cup
3533,test_seen_obj_seen_act,0.0,Chain of Thought 3,drink_with++cup
3534,test_seen_obj_seen_act,0.0,Chain of Thought 3,drink_with++cup
3535,test_seen_obj_seen_act,0.0,Chain of Thought 3,drink_with++cup
3536,test_seen_obj_seen_act,1.0,Chain of Thought 3,drive++boat
3537,test_seen_obj_seen_act,1.0,Chain of Thought 3,drive++boat
3538,test_seen_obj_seen_act,1.0,Chain of Thought 3,drive++car
3539,test_seen_obj_seen_act,0.0,Chain of Thought 3,drive++car
3540,test_seen_obj_seen_act,1.0,Chain of Thought 3,drive++car
3541,test_seen_obj_seen_act,1.0,Chain of Thought 3,drive++car
3542,test_seen_obj_seen_act,1.0,Chain of Thought 3,drive++train
3543,test_seen_obj_seen_act,1.0,Chain of Thought 3,drive++train
3544,test_seen_obj_seen_act,1.0,Chain of Thought 3,drive++train
3545,test_seen_obj_seen_act,1.0,Chain of Thought 3,drive++train
3546,test_seen_obj_seen_act,1.0,Chain of Thought 3,drive++train
3547,test_seen_obj_seen_act,1.0,Chain of Thought 3,drive++train
3548,test_seen_obj_seen_act,1.0,Chain of Thought 3,drive++train
3549,test_seen_obj_seen_act,1.0,Chain of Thought 3,drive++train
3550,test_unseen_obj_seen_act,1.0,Chain of Thought 3,eat++apple
3551,test_unseen_obj_seen_act,0.0,Chain of Thought 3,eat++apple
3552,test_unseen_obj_seen_act,1.0,Chain of Thought 3,eat++apple
3553,test_unseen_obj_seen_act,0.0,Chain of Thought 3,eat++apple
3554,test_unseen_obj_seen_act,1.0,Chain of Thought 3,eat++apple
3555,test_unseen_obj_seen_act,0.0,Chain of Thought 3,eat++apple
3556,test_unseen_obj_seen_act,1.0,Chain of Thought 3,eat++apple
3557,test_unseen_obj_seen_act,0.0,Chain of Thought 3,eat++apple
3558,test_unseen_obj_seen_act,0.0,Chain of Thought 3,eat++apple
3559,test_unseen_obj_seen_act,1.0,Chain of Thought 3,eat++apple
3560,test_seen_obj_seen_act,1.0,Chain of Thought 3,eat++banana
3561,test_seen_obj_seen_act,0.0,Chain of Thought 3,eat++banana
3562,test_seen_obj_seen_act,0.0,Chain of Thought 3,eat++banana
3563,test_seen_obj_seen_act,1.0,Chain of Thought 3,eat++banana
3564,test_seen_obj_seen_act,1.0,Chain of Thought 3,eat++banana
3565,test_seen_obj_seen_act,0.0,Chain of Thought 3,eat++banana
3566,test_seen_obj_seen_act,1.0,Chain of Thought 3,eat++banana
3567,test_seen_obj_seen_act,1.0,Chain of Thought 3,eat++banana
3568,test_seen_obj_seen_act,1.0,Chain of Thought 3,eat++donut
3569,test_seen_obj_seen_act,0.0,Chain of Thought 3,eat++donut
3570,test_seen_obj_seen_act,0.0,Chain of Thought 3,eat++donut
3571,test_seen_obj_seen_act,0.0,Chain of Thought 3,eat++donut
3572,test_seen_obj_seen_act,1.0,Chain of Thought 3,eat++donut
3573,test_seen_obj_seen_act,1.0,Chain of Thought 3,eat++donut
3574,test_seen_obj_seen_act,0.0,Chain of Thought 3,eat++donut
3575,test_seen_obj_seen_act,1.0,Chain of Thought 3,eat++donut
3576,test_seen_obj_seen_act,1.0,Chain of Thought 3,eat++hot_dog
3577,test_seen_obj_seen_act,1.0,Chain of Thought 3,eat++hot_dog
3578,test_seen_obj_seen_act,1.0,Chain of Thought 3,eat++hot_dog
3579,test_seen_obj_seen_act,0.0,Chain of Thought 3,eat++hot_dog
3580,test_seen_obj_seen_act,1.0,Chain of Thought 3,eat++orange
3581,test_seen_obj_seen_act,0.0,Chain of Thought 3,eat++orange
3582,test_seen_obj_seen_act,0.0,Chain of Thought 3,eat++sandwich
3583,test_seen_obj_seen_act,1.0,Chain of Thought 3,eat++sandwich
3584,test_seen_obj_seen_act,1.0,Chain of Thought 3,eat++sandwich
3585,test_seen_obj_seen_act,1.0,Chain of Thought 3,eat++sandwich
3586,test_seen_obj_seen_act,1.0,Chain of Thought 3,eat_at++dining_table
3587,test_seen_obj_seen_act,1.0,Chain of Thought 3,eat_at++dining_table
3588,test_seen_obj_seen_act,1.0,Chain of Thought 3,eat_at++dining_table
3589,test_seen_obj_seen_act,0.0,Chain of Thought 3,eat_at++dining_table
3590,test_seen_obj_seen_act,1.0,Chain of Thought 3,eat_at++dining_table
3591,test_seen_obj_seen_act,1.0,Chain of Thought 3,eat_at++dining_table
3592,test_seen_obj_seen_act,1.0,Chain of Thought 3,eat_at++dining_table
3593,test_seen_obj_seen_act,0.0,Chain of Thought 3,eat_at++dining_table
3594,test_seen_obj_seen_act,1.0,Chain of Thought 3,eat_at++dining_table
3595,test_seen_obj_seen_act,0.0,Chain of Thought 3,eat_at++dining_table
3596,test_seen_obj_seen_act,1.0,Chain of Thought 3,feed++bird
3597,test_seen_obj_seen_act,1.0,Chain of Thought 3,feed++bird
3598,test_seen_obj_seen_act,1.0,Chain of Thought 3,feed++bird
3599,test_seen_obj_seen_act,1.0,Chain of Thought 3,feed++bird
3600,test_seen_obj_seen_act,1.0,Chain of Thought 3,feed++elephant
3601,test_seen_obj_seen_act,1.0,Chain of Thought 3,feed++elephant
3602,test_unseen_obj_seen_act,1.0,Chain of Thought 3,feed++sheep
3603,test_unseen_obj_seen_act,1.0,Chain of Thought 3,feed++sheep
3604,test_seen_obj_seen_act,1.0,Chain of Thought 3,fly++kite
3605,test_seen_obj_seen_act,1.0,Chain of Thought 3,fly++kite
3606,test_seen_obj_seen_act,0.0,Chain of Thought 3,fly++kite
3607,test_seen_obj_seen_act,1.0,Chain of Thought 3,fly++kite
3608,test_seen_obj_seen_act,1.0,Chain of Thought 3,fly++kite
3609,test_seen_obj_seen_act,0.0,Chain of Thought 3,fly++kite
3610,test_seen_obj_seen_act,1.0,Chain of Thought 3,fly++kite
3611,test_seen_obj_seen_act,1.0,Chain of Thought 3,fly++kite
3612,test_seen_obj_seen_act,0.0,Chain of Thought 3,fly++kite
3613,test_seen_obj_seen_act,1.0,Chain of Thought 3,fly++kite
3614,test_seen_obj_unseen_act,1.0,Chain of Thought 3,greet++person
3615,test_seen_obj_unseen_act,1.0,Chain of Thought 3,greet++person
3616,test_seen_obj_unseen_act,1.0,Chain of Thought 3,greet++person
3617,test_seen_obj_unseen_act,1.0,Chain of Thought 3,greet++person
3618,test_seen_obj_unseen_act,1.0,Chain of Thought 3,greet++person
3619,test_seen_obj_unseen_act,1.0,Chain of Thought 3,greet++person
3620,test_seen_obj_unseen_act,1.0,Chain of Thought 3,greet++person
3621,test_seen_obj_unseen_act,1.0,Chain of Thought 3,greet++person
3622,test_seen_obj_unseen_act,0.0,Chain of Thought 3,greet++person
3623,test_seen_obj_unseen_act,1.0,Chain of Thought 3,greet++person
3624,test_seen_obj_unseen_act,1.0,Chain of Thought 3,grind++skateboard
3625,test_seen_obj_unseen_act,1.0,Chain of Thought 3,grind++skateboard
3626,test_seen_obj_unseen_act,1.0,Chain of Thought 3,grind++skateboard
3627,test_seen_obj_unseen_act,1.0,Chain of Thought 3,grind++skateboard
3628,test_seen_obj_unseen_act,1.0,Chain of Thought 3,grind++skateboard
3629,test_seen_obj_unseen_act,1.0,Chain of Thought 3,grind++skateboard
3630,test_seen_obj_unseen_act,1.0,Chain of Thought 3,grind++skateboard
3631,test_seen_obj_unseen_act,0.0,Chain of Thought 3,grind++skateboard
3632,test_seen_obj_unseen_act,1.0,Chain of Thought 3,grind++skateboard
3633,test_seen_obj_unseen_act,0.0,Chain of Thought 3,grind++skateboard
3634,test_seen_obj_unseen_act,1.0,Chain of Thought 3,grind++snowboard
3635,test_seen_obj_unseen_act,1.0,Chain of Thought 3,grind++snowboard
3636,test_seen_obj_unseen_act,1.0,Chain of Thought 3,grind++snowboard
3637,test_seen_obj_unseen_act,0.0,Chain of Thought 3,grind++snowboard
3638,test_unseen_obj_unseen_act,1.0,Chain of Thought 3,help_adjust_or_tie++tie
3639,test_unseen_obj_unseen_act,0.0,Chain of Thought 3,help_adjust_or_tie++tie
3640,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++apple
3641,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++apple
3642,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++apple
3643,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++apple
3644,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++apple
3645,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++apple
3646,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++apple
3647,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++apple
3648,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++apple
3649,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++apple
3650,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++banana
3651,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++banana
3652,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++banana
3653,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++banana
3654,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++banana
3655,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++banana
3656,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++banana
3657,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++banana
3658,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++banana
3659,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++banana
3660,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++bicycle
3661,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++bicycle
3662,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++bird
3663,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++bird
3664,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++bird
3665,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++bird
3666,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++bird
3667,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++bottle
3668,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++bottle
3669,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++bottle
3670,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++bottle
3671,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++bottle
3672,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++bottle
3673,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++bottle
3674,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++bottle
3675,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++bottle
3676,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++bottle
3677,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++cake
3678,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++cake
3679,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++cake
3680,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++cake
3681,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++cake
3682,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++cake
3683,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++cake
3684,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++cake
3685,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++cake
3686,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++cake
3687,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++carrot
3688,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++carrot
3689,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++cup
3690,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++cup
3691,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++cup
3692,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++cup
3693,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++cup
3694,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++cup
3695,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++cup
3696,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++cup
3697,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++cup
3698,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++cup
3699,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++dog
3700,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++dog
3701,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++dog
3702,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++dog
3703,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++dog
3704,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++dog
3705,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++dog
3706,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++dog
3707,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++dog
3708,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++dog
3709,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++donut
3710,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++donut
3711,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++donut
3712,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++donut
3713,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++donut
3714,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++donut
3715,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++donut
3716,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++donut
3717,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++frisbee
3718,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++frisbee
3719,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++handbag
3720,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++handbag
3721,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++handbag
3722,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++handbag
3723,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++handbag
3724,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++handbag
3725,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++handbag
3726,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++handbag
3727,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++handbag
3728,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++handbag
3729,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++hot_dog
3730,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++hot_dog
3731,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++hot_dog
3732,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++hot_dog
3733,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++kite
3734,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++kite
3735,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++kite
3736,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++kite
3737,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++kite
3738,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++kite
3739,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++kite
3740,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++kite
3741,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++kite
3742,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++kite
3743,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++knife
3744,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++knife
3745,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++knife
3746,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++knife
3747,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++knife
3748,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++laptop
3749,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++laptop
3750,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++laptop
3751,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++laptop
3752,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++laptop
