,problem,num_incontext,attempt,accuracy,source
"(91, 12.0, 6493)",12.0,8.0,91,1.0,Human Data
"(91, 12.0, 6494)",12.0,9.0,91,0.0,Human Data
"(91, 13.0, 6495)",13.0,1.0,91,0.0,Human Data
"(91, 13.0, 6496)",13.0,2.0,91,1.0,Human Data
"(91, 13.0, 6497)",13.0,3.0,91,1.0,Human Data
"(91, 13.0, 6498)",13.0,4.0,91,0.0,Human Data
"(91, 13.0, 6499)",13.0,5.0,91,1.0,Human Data
"(91, 13.0, 6500)",13.0,6.0,91,1.0,Human Data
"(91, 13.0, 6501)",13.0,7.0,91,1.0,Human Data
"(91, 13.0, 6502)",13.0,8.0,91,1.0,Human Data
"(91, 13.0, 6503)",13.0,9.0,91,1.0,Human Data
"(91, 14.0, 6591)",14.0,1.0,91,1.0,Human Data
"(91, 14.0, 6592)",14.0,2.0,91,0.0,Human Data
"(91, 14.0, 6593)",14.0,3.0,91,0.0,Human Data
"(91, 14.0, 6594)",14.0,4.0,91,1.0,Human Data
"(91, 14.0, 6595)",14.0,5.0,91,0.0,Human Data
"(91, 14.0, 6596)",14.0,6.0,91,0.0,Human Data
"(91, 14.0, 6597)",14.0,7.0,91,1.0,Human Data
"(91, 14.0, 6598)",14.0,8.0,91,1.0,Human Data
"(91, 14.0, 6599)",14.0,9.0,91,1.0,Human Data
"(91, 15.0, 6415)",15.0,1.0,91,1.0,Human Data
"(91, 15.0, 6416)",15.0,2.0,91,1.0,Human Data
"(91, 15.0, 6417)",15.0,3.0,91,0.0,Human Data
"(91, 15.0, 6418)",15.0,4.0,91,1.0,Human Data
"(91, 15.0, 6419)",15.0,5.0,91,1.0,Human Data
"(91, 15.0, 6420)",15.0,6.0,91,1.0,Human Data
"(91, 15.0, 6421)",15.0,7.0,91,0.0,Human Data
"(91, 15.0, 6422)",15.0,8.0,91,1.0,Human Data
"(91, 15.0, 6423)",15.0,9.0,91,1.0,Human Data
"(91, 16.0, 6538)",16.0,1.0,91,0.0,Human Data
"(91, 16.0, 6539)",16.0,2.0,91,0.0,Human Data
"(91, 16.0, 6540)",16.0,3.0,91,1.0,Human Data
"(91, 16.0, 6541)",16.0,4.0,91,0.0,Human Data
"(91, 16.0, 6542)",16.0,5.0,91,0.0,Human Data
"(91, 16.0, 6543)",16.0,6.0,91,1.0,Human Data
"(91, 16.0, 6544)",16.0,7.0,91,1.0,Human Data
"(91, 16.0, 6545)",16.0,8.0,91,1.0,Human Data
"(91, 16.0, 6546)",16.0,9.0,91,0.0,Human Data
"(91, 17.0, 6468)",17.0,1.0,91,0.0,Human Data
"(91, 17.0, 6469)",17.0,2.0,91,1.0,Human Data
"(91, 17.0, 6470)",17.0,3.0,91,1.0,Human Data
"(91, 17.0, 6471)",17.0,4.0,91,0.0,Human Data
"(91, 17.0, 6472)",17.0,5.0,91,0.0,Human Data
"(91, 17.0, 6473)",17.0,6.0,91,0.0,Human Data
"(91, 17.0, 6474)",17.0,7.0,91,0.0,Human Data
"(91, 17.0, 6475)",17.0,8.0,91,0.0,Human Data
"(91, 17.0, 6476)",17.0,9.0,91,0.0,Human Data
"(91, 18.0, 6406)",18.0,1.0,91,0.0,Human Data
"(91, 18.0, 6407)",18.0,2.0,91,1.0,Human Data
"(91, 18.0, 6408)",18.0,3.0,91,1.0,Human Data
"(91, 18.0, 6409)",18.0,4.0,91,0.0,Human Data
"(91, 18.0, 6410)",18.0,5.0,91,0.0,Human Data
"(91, 18.0, 6411)",18.0,6.0,91,0.0,Human Data
"(91, 18.0, 6412)",18.0,7.0,91,1.0,Human Data
"(91, 18.0, 6413)",18.0,8.0,91,1.0,Human Data
"(91, 18.0, 6414)",18.0,9.0,91,1.0,Human Data
"(91, 19.0, 6451)",19.0,1.0,91,0.0,Human Data
"(91, 19.0, 6452)",19.0,2.0,91,0.0,Human Data
"(91, 19.0, 6453)",19.0,3.0,91,0.0,Human Data
"(91, 19.0, 6454)",19.0,4.0,91,1.0,Human Data
"(91, 19.0, 6455)",19.0,5.0,91,1.0,Human Data
"(91, 19.0, 6456)",19.0,6.0,91,1.0,Human Data
"(91, 19.0, 6457)",19.0,7.0,91,0.0,Human Data
"(91, 19.0, 6458)",19.0,8.0,91,1.0,Human Data
"(91, 19.0, 6459)",19.0,9.0,91,1.0,Human Data
"(91, 20.0, 6513)",20.0,1.0,91,1.0,Human Data
"(91, 20.0, 6514)",20.0,2.0,91,1.0,Human Data
"(91, 20.0, 6515)",20.0,3.0,91,1.0,Human Data
"(91, 20.0, 6516)",20.0,4.0,91,1.0,Human Data
"(91, 20.0, 6517)",20.0,5.0,91,1.0,Human Data
"(91, 20.0, 6518)",20.0,6.0,91,1.0,Human Data
"(91, 20.0, 6519)",20.0,7.0,91,1.0,Human Data
"(91, 20.0, 7)",20.0,8.0,91,1.0,Human Data
"(91, 20.0, 8)",20.0,9.0,91,1.0,Human Data
"(91, 21.0, 6442)",21.0,1.0,91,0.0,Human Data
"(91, 21.0, 6443)",21.0,2.0,91,0.0,Human Data
"(91, 21.0, 6444)",21.0,3.0,91,1.0,Human Data
"(91, 21.0, 6445)",21.0,4.0,91,1.0,Human Data
"(91, 21.0, 6446)",21.0,5.0,91,0.0,Human Data
"(91, 21.0, 6447)",21.0,6.0,91,0.0,Human Data
"(91, 21.0, 6448)",21.0,7.0,91,1.0,Human Data
"(91, 21.0, 6449)",21.0,8.0,91,1.0,Human Data
"(91, 21.0, 6450)",21.0,9.0,91,0.0,Human Data
"(91, 22.0, 6565)",22.0,1.0,91,0.0,Human Data
"(91, 22.0, 6566)",22.0,2.0,91,0.0,Human Data
"(91, 22.0, 6567)",22.0,3.0,91,1.0,Human Data
"(91, 22.0, 6568)",22.0,4.0,91,1.0,Human Data
"(91, 22.0, 6569)",22.0,5.0,91,1.0,Human Data
"(91, 22.0, 6570)",22.0,6.0,91,1.0,Human Data
"(91, 22.0, 6571)",22.0,7.0,91,1.0,Human Data
"(91, 22.0, 6572)",22.0,8.0,91,1.0,Human Data
"(91, 22.0, 6573)",22.0,9.0,91,1.0,Human Data
"(91, 23.0, 6477)",23.0,1.0,91,0.0,Human Data
"(91, 23.0, 6478)",23.0,2.0,91,0.0,Human Data
"(91, 23.0, 6479)",23.0,3.0,91,0.0,Human Data
"(91, 23.0, 6480)",23.0,4.0,91,1.0,Human Data
"(91, 23.0, 6481)",23.0,5.0,91,1.0,Human Data
"(91, 23.0, 6482)",23.0,6.0,91,0.0,Human Data
"(91, 23.0, 6483)",23.0,7.0,91,0.0,Human Data
"(91, 23.0, 6484)",23.0,8.0,91,1.0,Human Data
"(91, 23.0, 6485)",23.0,9.0,91,1.0,Human Data
"(95, 1.0, 6758)",1.0,1.0,95,0.0,Human Data
"(95, 1.0, 6759)",1.0,2.0,95,1.0,Human Data
"(95, 1.0, 6760)",1.0,3.0,95,1.0,Human Data
"(95, 1.0, 6761)",1.0,4.0,95,1.0,Human Data
"(95, 1.0, 6762)",1.0,5.0,95,1.0,Human Data
"(95, 1.0, 6763)",1.0,6.0,95,1.0,Human Data
"(95, 1.0, 6764)",1.0,7.0,95,0.0,Human Data
"(95, 1.0, 6765)",1.0,8.0,95,1.0,Human Data
"(95, 1.0, 6766)",1.0,9.0,95,1.0,Human Data
"(95, 2.0, 6668)",2.0,1.0,95,1.0,Human Data
"(95, 2.0, 6669)",2.0,2.0,95,1.0,Human Data
"(95, 2.0, 6670)",2.0,3.0,95,0.0,Human Data
"(95, 2.0, 6671)",2.0,4.0,95,1.0,Human Data
"(95, 2.0, 6672)",2.0,5.0,95,1.0,Human Data
"(95, 2.0, 6673)",2.0,6.0,95,1.0,Human Data
"(95, 2.0, 6674)",2.0,7.0,95,1.0,Human Data
"(95, 2.0, 6675)",2.0,8.0,95,1.0,Human Data
"(95, 2.0, 6676)",2.0,9.0,95,1.0,Human Data
"(95, 3.0, 6744)",3.0,1.0,95,1.0,Human Data
"(95, 3.0, 6745)",3.0,2.0,95,1.0,Human Data
"(95, 3.0, 6746)",3.0,3.0,95,1.0,Human Data
"(95, 3.0, 6747)",3.0,4.0,95,1.0,Human Data
"(95, 3.0, 6748)",3.0,5.0,95,1.0,Human Data
"(95, 3.0, 6749)",3.0,6.0,95,1.0,Human Data
"(95, 3.0, 6750)",3.0,7.0,95,1.0,Human Data
"(95, 3.0, 7)",3.0,8.0,95,1.0,Human Data
"(95, 3.0, 8)",3.0,9.0,95,1.0,Human Data
"(95, 4.0, 6641)",4.0,1.0,95,0.0,Human Data
"(95, 4.0, 6642)",4.0,2.0,95,0.0,Human Data
"(95, 4.0, 6643)",4.0,3.0,95,1.0,Human Data
"(95, 4.0, 6644)",4.0,4.0,95,1.0,Human Data
"(95, 4.0, 6645)",4.0,5.0,95,1.0,Human Data
"(95, 4.0, 6646)",4.0,6.0,95,1.0,Human Data
"(95, 4.0, 6647)",4.0,7.0,95,1.0,Human Data
"(95, 4.0, 6648)",4.0,8.0,95,0.0,Human Data
"(95, 4.0, 6649)",4.0,9.0,95,1.0,Human Data
"(95, 5.0, 6776)",5.0,1.0,95,0.0,Human Data
"(95, 5.0, 6777)",5.0,2.0,95,1.0,Human Data
"(95, 5.0, 6778)",5.0,3.0,95,1.0,Human Data
"(95, 5.0, 6779)",5.0,4.0,95,1.0,Human Data
"(95, 5.0, 6780)",5.0,5.0,95,1.0,Human Data
"(95, 5.0, 6781)",5.0,6.0,95,1.0,Human Data
"(95, 5.0, 6782)",5.0,7.0,95,0.0,Human Data
"(95, 5.0, 6783)",5.0,8.0,95,1.0,Human Data
"(95, 5.0, 6784)",5.0,9.0,95,1.0,Human Data
"(95, 6.0, 6650)",6.0,1.0,95,1.0,Human Data
"(95, 6.0, 6651)",6.0,2.0,95,1.0,Human Data
"(95, 6.0, 6652)",6.0,3.0,95,1.0,Human Data
"(95, 6.0, 6653)",6.0,4.0,95,1.0,Human Data
"(95, 6.0, 6654)",6.0,5.0,95,0.0,Human Data
"(95, 6.0, 6655)",6.0,6.0,95,1.0,Human Data
"(95, 6.0, 6656)",6.0,7.0,95,0.0,Human Data
"(95, 6.0, 6657)",6.0,8.0,95,0.0,Human Data
"(95, 6.0, 6658)",6.0,9.0,95,1.0,Human Data
"(95, 7.0, 6703)",7.0,1.0,95,1.0,Human Data
"(95, 7.0, 6704)",7.0,2.0,95,0.0,Human Data
"(95, 7.0, 6705)",7.0,3.0,95,1.0,Human Data
"(95, 7.0, 6706)",7.0,4.0,95,1.0,Human Data
"(95, 7.0, 6707)",7.0,5.0,95,1.0,Human Data
"(95, 7.0, 6708)",7.0,6.0,95,1.0,Human Data
"(95, 7.0, 6709)",7.0,7.0,95,1.0,Human Data
"(95, 7.0, 6710)",7.0,8.0,95,1.0,Human Data
"(95, 7.0, 6711)",7.0,9.0,95,1.0,Human Data
"(95, 8.0, 6677)",8.0,1.0,95,0.0,Human Data
"(95, 8.0, 6678)",8.0,2.0,95,1.0,Human Data
"(95, 8.0, 6679)",8.0,3.0,95,1.0,Human Data
"(95, 8.0, 6680)",8.0,4.0,95,1.0,Human Data
"(95, 8.0, 6681)",8.0,5.0,95,1.0,Human Data
"(95, 8.0, 6682)",8.0,6.0,95,1.0,Human Data
"(95, 8.0, 6683)",8.0,7.0,95,1.0,Human Data
"(95, 8.0, 6684)",8.0,8.0,95,1.0,Human Data
"(95, 8.0, 8)",8.0,9.0,95,1.0,Human Data
"(95, 9.0, 6728)",9.0,1.0,95,0.0,Human Data
"(95, 9.0, 6729)",9.0,2.0,95,1.0,Human Data
"(95, 9.0, 6730)",9.0,3.0,95,1.0,Human Data
"(95, 9.0, 6731)",9.0,4.0,95,1.0,Human Data
"(95, 9.0, 6732)",9.0,5.0,95,1.0,Human Data
"(95, 9.0, 6733)",9.0,6.0,95,1.0,Human Data
"(95, 9.0, 6734)",9.0,7.0,95,1.0,Human Data
"(95, 9.0, 6735)",9.0,8.0,95,1.0,Human Data
"(95, 9.0, 8)",9.0,9.0,95,1.0,Human Data
"(95, 10.0, 6627)",10.0,1.0,95,1.0,Human Data
"(95, 10.0, 6628)",10.0,2.0,95,1.0,Human Data
"(95, 10.0, 6629)",10.0,3.0,95,1.0,Human Data
"(95, 10.0, 6630)",10.0,4.0,95,1.0,Human Data
"(95, 10.0, 6631)",10.0,5.0,95,1.0,Human Data
"(95, 10.0, 6632)",10.0,6.0,95,1.0,Human Data
"(95, 10.0, 6633)",10.0,7.0,95,1.0,Human Data
"(95, 10.0, 7)",10.0,8.0,95,1.0,Human Data
"(95, 10.0, 8)",10.0,9.0,95,1.0,Human Data
"(95, 11.0, 6618)",11.0,1.0,95,1.0,Human Data
"(95, 11.0, 6619)",11.0,2.0,95,1.0,Human Data
"(95, 11.0, 6620)",11.0,3.0,95,0.0,Human Data
"(95, 11.0, 6621)",11.0,4.0,95,1.0,Human Data
"(95, 11.0, 6622)",11.0,5.0,95,1.0,Human Data
"(95, 11.0, 6623)",11.0,6.0,95,0.0,Human Data
"(95, 11.0, 6624)",11.0,7.0,95,1.0,Human Data
"(95, 11.0, 6625)",11.0,8.0,95,0.0,Human Data
"(95, 11.0, 6626)",11.0,9.0,95,1.0,Human Data
"(95, 12.0, 6721)",12.0,1.0,95,1.0,Human Data
"(95, 12.0, 6722)",12.0,2.0,95,1.0,Human Data
"(95, 12.0, 6723)",12.0,3.0,95,1.0,Human Data
"(95, 12.0, 6724)",12.0,4.0,95,1.0,Human Data
"(95, 12.0, 6725)",12.0,5.0,95,1.0,Human Data
"(95, 12.0, 6726)",12.0,6.0,95,1.0,Human Data
"(95, 12.0, 6727)",12.0,7.0,95,1.0,Human Data
"(95, 12.0, 7)",12.0,8.0,95,1.0,Human Data
"(95, 12.0, 8)",12.0,9.0,95,1.0,Human Data
"(95, 13.0, 6751)",13.0,1.0,95,1.0,Human Data
"(95, 13.0, 6752)",13.0,2.0,95,1.0,Human Data
"(95, 13.0, 6753)",13.0,3.0,95,1.0,Human Data
"(95, 13.0, 6754)",13.0,4.0,95,1.0,Human Data
"(95, 13.0, 6755)",13.0,5.0,95,1.0,Human Data
"(95, 13.0, 6756)",13.0,6.0,95,1.0,Human Data
"(95, 13.0, 6757)",13.0,7.0,95,1.0,Human Data
"(95, 13.0, 7)",13.0,8.0,95,1.0,Human Data
"(95, 13.0, 8)",13.0,9.0,95,1.0,Human Data
"(95, 14.0, 6785)",14.0,1.0,95,0.0,Human Data
"(95, 14.0, 6786)",14.0,2.0,95,0.0,Human Data
"(95, 14.0, 6787)",14.0,3.0,95,1.0,Human Data
"(95, 14.0, 6788)",14.0,4.0,95,1.0,Human Data
"(95, 14.0, 6789)",14.0,5.0,95,0.0,Human Data
"(95, 14.0, 6790)",14.0,6.0,95,1.0,Human Data
"(95, 14.0, 6791)",14.0,7.0,95,1.0,Human Data
"(95, 14.0, 6792)",14.0,8.0,95,1.0,Human Data
"(95, 14.0, 6793)",14.0,9.0,95,0.0,Human Data
"(95, 15.0, 6634)",15.0,1.0,95,1.0,Human Data
"(95, 15.0, 6635)",15.0,2.0,95,1.0,Human Data
"(95, 15.0, 6636)",15.0,3.0,95,1.0,Human Data
"(95, 15.0, 6637)",15.0,4.0,95,1.0,Human Data
"(95, 15.0, 6638)",15.0,5.0,95,1.0,Human Data
"(95, 15.0, 6639)",15.0,6.0,95,1.0,Human Data
"(95, 15.0, 6640)",15.0,7.0,95,1.0,Human Data
"(95, 15.0, 7)",15.0,8.0,95,1.0,Human Data
"(95, 15.0, 8)",15.0,9.0,95,1.0,Human Data
"(95, 16.0, 6685)",16.0,1.0,95,0.0,Human Data
"(95, 16.0, 6686)",16.0,2.0,95,1.0,Human Data
"(95, 16.0, 6687)",16.0,3.0,95,1.0,Human Data
"(95, 16.0, 6688)",16.0,4.0,95,1.0,Human Data
"(95, 16.0, 6689)",16.0,5.0,95,0.0,Human Data
"(95, 16.0, 6690)",16.0,6.0,95,1.0,Human Data
"(95, 16.0, 6691)",16.0,7.0,95,0.0,Human Data
"(95, 16.0, 6692)",16.0,8.0,95,1.0,Human Data
"(95, 16.0, 6693)",16.0,9.0,95,1.0,Human Data
"(95, 17.0, 6712)",17.0,1.0,95,1.0,Human Data
"(95, 17.0, 6713)",17.0,2.0,95,0.0,Human Data
"(95, 17.0, 6714)",17.0,3.0,95,0.0,Human Data
"(95, 17.0, 6715)",17.0,4.0,95,0.0,Human Data
"(95, 17.0, 6716)",17.0,5.0,95,1.0,Human Data
"(95, 17.0, 6717)",17.0,6.0,95,0.0,Human Data
"(95, 17.0, 6718)",17.0,7.0,95,1.0,Human Data
"(95, 17.0, 6719)",17.0,8.0,95,1.0,Human Data
"(95, 17.0, 6720)",17.0,9.0,95,1.0,Human Data
"(95, 18.0, 6767)",18.0,1.0,95,0.0,Human Data
"(95, 18.0, 6768)",18.0,2.0,95,0.0,Human Data
"(95, 18.0, 6769)",18.0,3.0,95,0.0,Human Data
"(95, 18.0, 6770)",18.0,4.0,95,1.0,Human Data
"(95, 18.0, 6771)",18.0,5.0,95,1.0,Human Data
"(95, 18.0, 6772)",18.0,6.0,95,1.0,Human Data
"(95, 18.0, 6773)",18.0,7.0,95,1.0,Human Data
"(95, 18.0, 6774)",18.0,8.0,95,1.0,Human Data
"(95, 18.0, 6775)",18.0,9.0,95,1.0,Human Data
"(95, 19.0, 6736)",19.0,1.0,95,0.0,Human Data
"(95, 19.0, 6737)",19.0,2.0,95,1.0,Human Data
"(95, 19.0, 6738)",19.0,3.0,95,1.0,Human Data
"(95, 19.0, 6739)",19.0,4.0,95,1.0,Human Data
"(95, 19.0, 6740)",19.0,5.0,95,1.0,Human Data
"(95, 19.0, 6741)",19.0,6.0,95,1.0,Human Data
"(95, 19.0, 6742)",19.0,7.0,95,1.0,Human Data
"(95, 19.0, 6743)",19.0,8.0,95,1.0,Human Data
"(95, 19.0, 8)",19.0,9.0,95,1.0,Human Data
"(95, 20.0, 6794)",20.0,1.0,95,1.0,Human Data
"(95, 20.0, 6795)",20.0,2.0,95,1.0,Human Data
"(95, 20.0, 6796)",20.0,3.0,95,1.0,Human Data
"(95, 20.0, 6797)",20.0,4.0,95,1.0,Human Data
"(95, 20.0, 6798)",20.0,5.0,95,1.0,Human Data
"(95, 20.0, 6799)",20.0,6.0,95,0.0,Human Data
"(95, 20.0, 6800)",20.0,7.0,95,1.0,Human Data
"(95, 20.0, 6801)",20.0,8.0,95,1.0,Human Data
"(95, 20.0, 6802)",20.0,9.0,95,0.0,Human Data
"(95, 21.0, 6609)",21.0,1.0,95,0.0,Human Data
"(95, 21.0, 6610)",21.0,2.0,95,1.0,Human Data
"(95, 21.0, 6611)",21.0,3.0,95,0.0,Human Data
"(95, 21.0, 6612)",21.0,4.0,95,0.0,Human Data
"(95, 21.0, 6613)",21.0,5.0,95,0.0,Human Data
"(95, 21.0, 6614)",21.0,6.0,95,1.0,Human Data
"(95, 21.0, 6615)",21.0,7.0,95,0.0,Human Data
"(95, 21.0, 6616)",21.0,8.0,95,0.0,Human Data
"(95, 21.0, 6617)",21.0,9.0,95,0.0,Human Data
"(95, 22.0, 6694)",22.0,1.0,95,1.0,Human Data
"(95, 22.0, 6695)",22.0,2.0,95,0.0,Human Data
"(95, 22.0, 6696)",22.0,3.0,95,1.0,Human Data
"(95, 22.0, 6697)",22.0,4.0,95,1.0,Human Data
"(95, 22.0, 6698)",22.0,5.0,95,1.0,Human Data
"(95, 22.0, 6699)",22.0,6.0,95,1.0,Human Data
"(95, 22.0, 6700)",22.0,7.0,95,1.0,Human Data
"(95, 22.0, 6701)",22.0,8.0,95,1.0,Human Data
"(95, 22.0, 6702)",22.0,9.0,95,0.0,Human Data
"(95, 23.0, 6659)",23.0,1.0,95,0.0,Human Data
"(95, 23.0, 6660)",23.0,2.0,95,1.0,Human Data
"(95, 23.0, 6661)",23.0,3.0,95,1.0,Human Data
"(95, 23.0, 6662)",23.0,4.0,95,1.0,Human Data
"(95, 23.0, 6663)",23.0,5.0,95,1.0,Human Data
"(95, 23.0, 6664)",23.0,6.0,95,1.0,Human Data
"(95, 23.0, 6665)",23.0,7.0,95,0.0,Human Data
"(95, 23.0, 6666)",23.0,8.0,95,1.0,Human Data
"(95, 23.0, 6667)",23.0,9.0,95,1.0,Human Data
"(97, 1.0, 6821)",1.0,1.0,97,1.0,Human Data
"(97, 1.0, 6822)",1.0,2.0,97,0.0,Human Data
"(97, 1.0, 6823)",1.0,3.0,97,0.0,Human Data
"(97, 1.0, 6824)",1.0,4.0,97,1.0,Human Data
"(97, 1.0, 6825)",1.0,5.0,97,0.0,Human Data
"(97, 1.0, 6826)",1.0,6.0,97,0.0,Human Data
"(97, 1.0, 6827)",1.0,7.0,97,0.0,Human Data
"(97, 1.0, 6828)",1.0,8.0,97,1.0,Human Data
"(97, 1.0, 6829)",1.0,9.0,97,1.0,Human Data
"(97, 2.0, 6935)",2.0,1.0,97,0.0,Human Data
"(97, 2.0, 6936)",2.0,2.0,97,1.0,Human Data
"(97, 2.0, 6937)",2.0,3.0,97,1.0,Human Data
"(97, 2.0, 6938)",2.0,4.0,97,0.0,Human Data
"(97, 2.0, 6939)",2.0,5.0,97,1.0,Human Data
"(97, 2.0, 6940)",2.0,6.0,97,0.0,Human Data
"(97, 2.0, 6941)",2.0,7.0,97,0.0,Human Data
"(97, 2.0, 6942)",2.0,8.0,97,0.0,Human Data
"(97, 2.0, 6943)",2.0,9.0,97,1.0,Human Data
"(97, 3.0, 6953)",3.0,1.0,97,0.0,Human Data
"(97, 3.0, 6954)",3.0,2.0,97,1.0,Human Data
"(97, 3.0, 6955)",3.0,3.0,97,1.0,Human Data
"(97, 3.0, 6956)",3.0,4.0,97,0.0,Human Data
"(97, 3.0, 6957)",3.0,5.0,97,0.0,Human Data
"(97, 3.0, 6958)",3.0,6.0,97,1.0,Human Data
"(97, 3.0, 6959)",3.0,7.0,97,0.0,Human Data
"(97, 3.0, 6960)",3.0,8.0,97,1.0,Human Data
"(97, 3.0, 6961)",3.0,9.0,97,0.0,Human Data
"(97, 4.0, 6997)",4.0,1.0,97,1.0,Human Data
"(97, 4.0, 6998)",4.0,2.0,97,1.0,Human Data
"(97, 4.0, 6999)",4.0,3.0,97,1.0,Human Data
"(97, 4.0, 7000)",4.0,4.0,97,1.0,Human Data
"(97, 4.0, 7001)",4.0,5.0,97,1.0,Human Data
"(97, 4.0, 7002)",4.0,6.0,97,1.0,Human Data
"(97, 4.0, 7003)",4.0,7.0,97,1.0,Human Data
"(97, 4.0, 7)",4.0,8.0,97,1.0,Human Data
"(97, 4.0, 8)",4.0,9.0,97,1.0,Human Data
"(97, 5.0, 6901)",5.0,1.0,97,1.0,Human Data
"(97, 5.0, 6902)",5.0,2.0,97,1.0,Human Data
"(97, 5.0, 6903)",5.0,3.0,97,0.0,Human Data
"(97, 5.0, 6904)",5.0,4.0,97,0.0,Human Data
"(97, 5.0, 6905)",5.0,5.0,97,1.0,Human Data
"(97, 5.0, 6906)",5.0,6.0,97,0.0,Human Data
"(97, 5.0, 6907)",5.0,7.0,97,0.0,Human Data
"(97, 5.0, 6908)",5.0,8.0,97,1.0,Human Data
"(97, 5.0, 6909)",5.0,9.0,97,0.0,Human Data
"(97, 6.0, 6848)",6.0,1.0,97,1.0,Human Data
"(97, 6.0, 6849)",6.0,2.0,97,0.0,Human Data
"(97, 6.0, 6850)",6.0,3.0,97,0.0,Human Data
"(97, 6.0, 6851)",6.0,4.0,97,1.0,Human Data
"(97, 6.0, 6852)",6.0,5.0,97,1.0,Human Data
"(97, 6.0, 6853)",6.0,6.0,97,1.0,Human Data
"(97, 6.0, 6854)",6.0,7.0,97,1.0,Human Data
"(97, 6.0, 6855)",6.0,8.0,97,1.0,Human Data
"(97, 6.0, 6856)",6.0,9.0,97,1.0,Human Data
"(97, 7.0, 6830)",7.0,1.0,97,0.0,Human Data
"(97, 7.0, 6831)",7.0,2.0,97,0.0,Human Data
"(97, 7.0, 6832)",7.0,3.0,97,1.0,Human Data
"(97, 7.0, 6833)",7.0,4.0,97,0.0,Human Data
"(97, 7.0, 6834)",7.0,5.0,97,0.0,Human Data
"(97, 7.0, 6835)",7.0,6.0,97,1.0,Human Data
"(97, 7.0, 6836)",7.0,7.0,97,0.0,Human Data
"(97, 7.0, 6837)",7.0,8.0,97,0.0,Human Data
"(97, 7.0, 6838)",7.0,9.0,97,1.0,Human Data
"(97, 8.0, 6928)",8.0,1.0,97,1.0,Human Data
"(97, 8.0, 6929)",8.0,2.0,97,1.0,Human Data
"(97, 8.0, 6930)",8.0,3.0,97,1.0,Human Data
"(97, 8.0, 6931)",8.0,4.0,97,1.0,Human Data
"(97, 8.0, 6932)",8.0,5.0,97,1.0,Human Data
"(97, 8.0, 6933)",8.0,6.0,97,1.0,Human Data
"(97, 8.0, 6934)",8.0,7.0,97,1.0,Human Data
"(97, 8.0, 7)",8.0,8.0,97,1.0,Human Data
"(97, 8.0, 8)",8.0,9.0,97,1.0,Human Data
"(97, 9.0, 6803)",9.0,1.0,97,0.0,Human Data
"(97, 9.0, 6804)",9.0,2.0,97,0.0,Human Data
"(97, 9.0, 6805)",9.0,3.0,97,0.0,Human Data
"(97, 9.0, 6806)",9.0,4.0,97,1.0,Human Data
"(97, 9.0, 6807)",9.0,5.0,97,1.0,Human Data
"(97, 9.0, 6808)",9.0,6.0,97,0.0,Human Data
"(97, 9.0, 6809)",9.0,7.0,97,0.0,Human Data
"(97, 9.0, 6810)",9.0,8.0,97,1.0,Human Data
"(97, 9.0, 6811)",9.0,9.0,97,1.0,Human Data
"(97, 10.0, 6893)",10.0,1.0,97,0.0,Human Data
"(97, 10.0, 6894)",10.0,2.0,97,1.0,Human Data
"(97, 10.0, 6895)",10.0,3.0,97,1.0,Human Data
"(97, 10.0, 6896)",10.0,4.0,97,1.0,Human Data
"(97, 10.0, 6897)",10.0,5.0,97,1.0,Human Data
"(97, 10.0, 6898)",10.0,6.0,97,1.0,Human Data
"(97, 10.0, 6899)",10.0,7.0,97,1.0,Human Data
"(97, 10.0, 6900)",10.0,8.0,97,1.0,Human Data
"(97, 10.0, 8)",10.0,9.0,97,1.0,Human Data
"(97, 11.0, 6989)",11.0,1.0,97,0.0,Human Data
"(97, 11.0, 6990)",11.0,2.0,97,1.0,Human Data
"(97, 11.0, 6991)",11.0,3.0,97,1.0,Human Data
"(97, 11.0, 6992)",11.0,4.0,97,1.0,Human Data
"(97, 11.0, 6993)",11.0,5.0,97,1.0,Human Data
"(97, 11.0, 6994)",11.0,6.0,97,1.0,Human Data
"(97, 11.0, 6995)",11.0,7.0,97,1.0,Human Data
"(97, 11.0, 6996)",11.0,8.0,97,1.0,Human Data
"(97, 11.0, 8)",11.0,9.0,97,1.0,Human Data
"(97, 12.0, 6910)",12.0,1.0,97,1.0,Human Data
"(97, 12.0, 6911)",12.0,2.0,97,0.0,Human Data
"(97, 12.0, 6912)",12.0,3.0,97,1.0,Human Data
"(97, 12.0, 6913)",12.0,4.0,97,0.0,Human Data
"(97, 12.0, 6914)",12.0,5.0,97,0.0,Human Data
"(97, 12.0, 6915)",12.0,6.0,97,1.0,Human Data
"(97, 12.0, 6916)",12.0,7.0,97,0.0,Human Data
"(97, 12.0, 6917)",12.0,8.0,97,1.0,Human Data
"(97, 12.0, 6918)",12.0,9.0,97,0.0,Human Data
"(97, 13.0, 6812)",13.0,1.0,97,1.0,Human Data
"(97, 13.0, 6813)",13.0,2.0,97,1.0,Human Data
"(97, 13.0, 6814)",13.0,3.0,97,1.0,Human Data
"(97, 13.0, 6815)",13.0,4.0,97,0.0,Human Data
"(97, 13.0, 6816)",13.0,5.0,97,1.0,Human Data
"(97, 13.0, 6817)",13.0,6.0,97,1.0,Human Data
"(97, 13.0, 6818)",13.0,7.0,97,0.0,Human Data
"(97, 13.0, 6819)",13.0,8.0,97,1.0,Human Data
