,test_condition,accuracy,source,concept
3735,test_seen_obj_unseen_act,0.0,Chain of Thought 3,grind++skateboard
3736,test_seen_obj_unseen_act,1.0,Chain of Thought 3,grind++snowboard
3737,test_seen_obj_unseen_act,0.0,Chain of Thought 3,grind++snowboard
3738,test_seen_obj_unseen_act,1.0,Chain of Thought 3,grind++snowboard
3739,test_seen_obj_unseen_act,0.0,Chain of Thought 3,grind++snowboard
3740,test_unseen_obj_unseen_act,1.0,Chain of Thought 3,help_adjust_or_tie++tie
3741,test_unseen_obj_unseen_act,0.0,Chain of Thought 3,help_adjust_or_tie++tie
3742,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++apple
3743,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++apple
3744,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++apple
3745,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++apple
3746,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++apple
3747,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++apple
3748,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++apple
3749,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++apple
3750,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++apple
3751,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++apple
3752,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++banana
3753,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++banana
3754,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++banana
3755,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++banana
3756,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++banana
3757,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++banana
3758,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++banana
3759,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++banana
3760,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++banana
3761,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++banana
3762,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++bicycle
3763,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++bicycle
3764,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++bird
3765,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++bird
3766,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++bird
3767,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++bird
3768,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++bird
3769,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++bottle
3770,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++bottle
3771,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++bottle
3772,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++bottle
3773,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++bottle
3774,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++bottle
3775,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++bottle
3776,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++bottle
3777,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++bottle
3778,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++bottle
3779,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++cake
3780,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++cake
3781,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++cake
3782,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++cake
3783,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++cake
3784,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++cake
3785,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++cake
3786,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++cake
3787,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++cake
3788,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++cake
3789,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++carrot
3790,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++carrot
3791,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++cup
3792,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++cup
3793,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++cup
3794,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++cup
3795,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++cup
3796,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++cup
3797,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++cup
3798,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++cup
3799,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++cup
3800,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++cup
3801,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++dog
3802,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++dog
3803,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++dog
3804,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++dog
3805,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++dog
3806,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++dog
3807,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++dog
3808,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++dog
3809,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++dog
3810,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++dog
3811,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++donut
3812,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++donut
3813,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++donut
3814,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++donut
3815,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++donut
3816,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++donut
3817,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++donut
3818,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++donut
3819,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++frisbee
3820,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++frisbee
3821,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++handbag
3822,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++handbag
3823,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++handbag
3824,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++handbag
3825,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++handbag
3826,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++handbag
3827,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++handbag
3828,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++handbag
3829,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++handbag
3830,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++handbag
3831,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++hot_dog
3832,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++hot_dog
3833,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++hot_dog
3834,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++hot_dog
3835,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++kite
3836,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++kite
3837,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++kite
3838,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++kite
3839,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++kite
3840,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++kite
3841,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++kite
3842,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++kite
3843,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++kite
3844,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++kite
3845,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++knife
3846,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++knife
3847,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++knife
3848,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++knife
3849,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++knife
3850,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++knife
3851,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++knife
3852,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++knife
3853,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++knife
3854,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++knife
3855,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++laptop
3856,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++laptop
3857,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++laptop
3858,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++laptop
3859,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++laptop
3860,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++laptop
3861,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++laptop
3862,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++laptop
3863,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++laptop
3864,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++laptop
3865,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++mouse
3866,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++mouse
3867,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++mouse
3868,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++mouse
3869,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++mouse
3870,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++mouse
3871,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++mouse
3872,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++mouse
3873,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++mouse
3874,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++mouse
3875,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++orange
3876,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++orange
3877,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++orange
3878,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++orange
3879,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++orange
3880,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++orange
3881,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++orange
3882,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++orange
3883,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++orange
3884,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++orange
3885,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++person
3886,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++person
3887,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++remote
3888,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++remote
3889,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++remote
3890,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++remote
3891,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++remote
3892,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++remote
3893,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++remote
3894,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++remote
3895,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++remote
3896,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++remote
3897,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++sandwich
3898,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++sandwich
3899,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++sandwich
3900,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++sandwich
3901,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++sandwich
3902,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++sandwich
3903,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++sandwich
3904,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++sandwich
3905,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++sandwich
3906,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++sandwich
3907,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++scissors
3908,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++scissors
3909,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++scissors
3910,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++scissors
3911,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++scissors
3912,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++scissors
3913,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++scissors
3914,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++scissors
3915,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++scissors
3916,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++scissors
3917,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++sheep
3918,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++sheep
3919,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++skateboard
3920,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++skateboard
3921,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++skateboard
3922,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++skateboard
3923,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++skateboard
3924,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++skateboard
3925,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++skateboard
3926,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++skateboard
3927,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++skateboard
3928,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++skateboard
3929,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++spoon
3930,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++spoon
3931,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++spoon
3932,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++spoon
3933,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++spoon
3934,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++spoon
3935,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++spoon
3936,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++spoon
3937,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++spoon
3938,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++spoon
3939,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++sports_ball
3940,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++sports_ball
3941,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++sports_ball
3942,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++sports_ball
3943,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++sports_ball
3944,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++sports_ball
3945,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++sports_ball
3946,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++sports_ball
3947,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++sports_ball
3948,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++sports_ball
3949,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++tennis_racket
3950,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++tennis_racket
3951,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++tennis_racket
3952,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++tennis_racket
3953,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++tennis_racket
3954,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++tennis_racket
3955,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++tennis_racket
3956,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++tennis_racket
3957,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++tennis_racket
3958,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++tennis_racket
3959,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++toothbrush
3960,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++toothbrush
3961,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++toothbrush
3962,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++toothbrush
3963,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++toothbrush
3964,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++toothbrush
3965,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++toothbrush
3966,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++toothbrush
3967,test_unseen_obj_seen_act,1.0,Chain of Thought 3,hold++toothbrush
3968,test_unseen_obj_seen_act,0.0,Chain of Thought 3,hold++toothbrush
3969,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++umbrella
3970,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++umbrella
3971,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++vase
3972,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++vase
3973,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++wine_glass
3974,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++wine_glass
3975,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++wine_glass
3976,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++wine_glass
3977,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++wine_glass
3978,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++wine_glass
3979,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++wine_glass
3980,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++wine_glass
3981,test_seen_obj_seen_act,1.0,Chain of Thought 3,hold++wine_glass
3982,test_seen_obj_seen_act,0.0,Chain of Thought 3,hold++wine_glass
3983,test_unseen_obj_unseen_act,1.0,Chain of Thought 3,hold_and_about_to_eat++apple
3984,test_unseen_obj_unseen_act,0.0,Chain of Thought 3,hold_and_about_to_eat++apple
3985,test_unseen_obj_unseen_act,1.0,Chain of Thought 3,hold_and_about_to_eat++apple
3986,test_unseen_obj_unseen_act,0.0,Chain of Thought 3,hold_and_about_to_eat++apple
3987,test_unseen_obj_unseen_act,0.0,Chain of Thought 3,hold_and_about_to_eat++apple
3988,test_unseen_obj_unseen_act,1.0,Chain of Thought 3,hold_and_about_to_eat++apple
3989,test_unseen_obj_unseen_act,1.0,Chain of Thought 3,hold_and_about_to_eat++apple
3990,test_unseen_obj_unseen_act,0.0,Chain of Thought 3,hold_and_about_to_eat++apple
3991,test_unseen_obj_unseen_act,1.0,Chain of Thought 3,hold_and_about_to_eat++apple
3992,test_unseen_obj_unseen_act,0.0,Chain of Thought 3,hold_and_about_to_eat++apple
3993,test_seen_obj_unseen_act,1.0,Chain of Thought 3,hold_and_about_to_eat++banana
3994,test_seen_obj_unseen_act,1.0,Chain of Thought 3,hold_and_about_to_eat++banana
3995,test_seen_obj_seen_act,1.0,Chain of Thought 3,hug++cat
3996,test_seen_obj_seen_act,0.0,Chain of Thought 3,hug++cat
3997,test_seen_obj_seen_act,1.0,Chain of Thought 3,hug++cat
3998,test_seen_obj_seen_act,0.0,Chain of Thought 3,hug++cat
3999,test_seen_obj_seen_act,1.0,Chain of Thought 3,hug++dog
4000,test_seen_obj_seen_act,0.0,Chain of Thought 3,hug++dog
4001,test_seen_obj_seen_act,1.0,Chain of Thought 3,hug++dog
4002,test_seen_obj_seen_act,1.0,Chain of Thought 3,hug++dog
4003,test_seen_obj_seen_act,1.0,Chain of Thought 3,hug++dog
4004,test_seen_obj_seen_act,0.0,Chain of Thought 3,hug++dog
4005,test_seen_obj_seen_act,1.0,Chain of Thought 3,hug++dog
4006,test_seen_obj_seen_act,0.0,Chain of Thought 3,hug++dog
4007,test_seen_obj_seen_act,1.0,Chain of Thought 3,hug++dog
4008,test_seen_obj_seen_act,0.0,Chain of Thought 3,hug++dog
4009,test_seen_obj_seen_act,1.0,Chain of Thought 3,hug++person
4010,test_seen_obj_seen_act,1.0,Chain of Thought 3,hug++person
4011,test_seen_obj_seen_act,1.0,Chain of Thought 3,hug++person
4012,test_seen_obj_seen_act,0.0,Chain of Thought 3,hug++person
4013,test_seen_obj_seen_act,1.0,Chain of Thought 3,hug++person
4014,test_seen_obj_seen_act,0.0,Chain of Thought 3,hug++person
4015,test_seen_obj_seen_act,1.0,Chain of Thought 3,hug++person
4016,test_seen_obj_seen_act,0.0,Chain of Thought 3,hug++person
4017,test_seen_obj_seen_act,1.0,Chain of Thought 3,hug++person
4018,test_seen_obj_seen_act,0.0,Chain of Thought 3,hug++person
4019,test_seen_obj_seen_act,1.0,Chain of Thought 3,inspect++bicycle
4020,test_seen_obj_seen_act,1.0,Chain of Thought 3,inspect++bicycle
4021,test_seen_obj_seen_act,1.0,Chain of Thought 3,inspect++motorcycle
4022,test_seen_obj_seen_act,0.0,Chain of Thought 3,inspect++motorcycle
4023,test_seen_obj_seen_act,0.0,Chain of Thought 3,inspect++motorcycle
4024,test_seen_obj_seen_act,1.0,Chain of Thought 3,inspect++motorcycle
4025,test_seen_obj_seen_act,0.0,Chain of Thought 3,inspect++motorcycle
4026,test_seen_obj_seen_act,1.0,Chain of Thought 3,inspect++motorcycle
4027,test_seen_obj_seen_act,1.0,Chain of Thought 3,inspect++motorcycle
4028,test_seen_obj_seen_act,1.0,Chain of Thought 3,inspect++motorcycle
4029,test_seen_obj_seen_act,1.0,Chain of Thought 3,inspect++motorcycle
4030,test_seen_obj_seen_act,0.0,Chain of Thought 3,inspect++motorcycle
4031,test_unseen_obj_seen_act,1.0,Chain of Thought 3,inspect++surfboard
4032,test_unseen_obj_seen_act,0.0,Chain of Thought 3,inspect++surfboard
4033,test_seen_obj_seen_act,1.0,Chain of Thought 3,jump++bicycle
4034,test_seen_obj_seen_act,0.0,Chain of Thought 3,jump++bicycle
4035,test_seen_obj_seen_act,1.0,Chain of Thought 3,jump++bicycle
4036,test_seen_obj_seen_act,1.0,Chain of Thought 3,jump++bicycle
4037,test_seen_obj_seen_act,1.0,Chain of Thought 3,jump++bicycle
4038,test_seen_obj_seen_act,0.0,Chain of Thought 3,jump++bicycle
4039,test_seen_obj_seen_act,1.0,Chain of Thought 3,jump++bicycle
4040,test_seen_obj_seen_act,1.0,Chain of Thought 3,jump++bicycle
4041,test_seen_obj_seen_act,1.0,Chain of Thought 3,jump++motorcycle
4042,test_seen_obj_seen_act,1.0,Chain of Thought 3,jump++motorcycle
4043,test_seen_obj_seen_act,1.0,Chain of Thought 3,jump++motorcycle
4044,test_seen_obj_seen_act,0.0,Chain of Thought 3,jump++motorcycle
4045,test_seen_obj_seen_act,1.0,Chain of Thought 3,jump++motorcycle
4046,test_seen_obj_seen_act,0.0,Chain of Thought 3,jump++motorcycle
4047,test_seen_obj_seen_act,1.0,Chain of Thought 3,jump++motorcycle
4048,test_seen_obj_seen_act,0.0,Chain of Thought 3,jump++motorcycle
4049,test_seen_obj_seen_act,1.0,Chain of Thought 3,jump++motorcycle
4050,test_seen_obj_seen_act,1.0,Chain of Thought 3,jump++motorcycle
4051,test_seen_obj_seen_act,1.0,Chain of Thought 3,jump++skateboard
4052,test_seen_obj_seen_act,0.0,Chain of Thought 3,jump++skateboard
4053,test_seen_obj_seen_act,1.0,Chain of Thought 3,jump++skateboard
4054,test_seen_obj_seen_act,1.0,Chain of Thought 3,jump++skateboard
4055,test_seen_obj_seen_act,1.0,Chain of Thought 3,jump++skateboard
4056,test_seen_obj_seen_act,0.0,Chain of Thought 3,jump++skateboard
4057,test_seen_obj_seen_act,1.0,Chain of Thought 3,jump++skateboard
4058,test_seen_obj_seen_act,1.0,Chain of Thought 3,jump++skateboard
4059,test_seen_obj_seen_act,1.0,Chain of Thought 3,jump++skateboard
4060,test_seen_obj_seen_act,1.0,Chain of Thought 3,jump++skateboard
4061,test_seen_obj_seen_act,1.0,Chain of Thought 3,jump++skis
4062,test_seen_obj_seen_act,1.0,Chain of Thought 3,jump++skis
4063,test_seen_obj_seen_act,1.0,Chain of Thought 3,jump++skis
4064,test_seen_obj_seen_act,1.0,Chain of Thought 3,jump++skis
4065,test_seen_obj_seen_act,1.0,Chain of Thought 3,jump++snowboard
4066,test_seen_obj_seen_act,1.0,Chain of Thought 3,jump++snowboard
4067,test_seen_obj_seen_act,1.0,Chain of Thought 3,jump++snowboard
4068,test_seen_obj_seen_act,1.0,Chain of Thought 3,jump++snowboard
4069,test_seen_obj_seen_act,1.0,Chain of Thought 3,jump++snowboard
4070,test_seen_obj_seen_act,1.0,Chain of Thought 3,jump++snowboard
4071,test_seen_obj_seen_act,1.0,Chain of Thought 3,jump++snowboard
4072,test_seen_obj_seen_act,1.0,Chain of Thought 3,jump++snowboard
4073,test_seen_obj_seen_act,1.0,Chain of Thought 3,jump++snowboard
4074,test_seen_obj_seen_act,1.0,Chain of Thought 3,jump++snowboard
4075,test_unseen_obj_seen_act,1.0,Chain of Thought 3,jump++surfboard
4076,test_unseen_obj_seen_act,1.0,Chain of Thought 3,jump++surfboard
4077,test_unseen_obj_seen_act,1.0,Chain of Thought 3,jump++surfboard
4078,test_unseen_obj_seen_act,0.0,Chain of Thought 3,jump++surfboard
4079,test_seen_obj_seen_act,1.0,Chain of Thought 3,kick++sports_ball
4080,test_seen_obj_seen_act,0.0,Chain of Thought 3,kick++sports_ball
4081,test_seen_obj_seen_act,1.0,Chain of Thought 3,kick++sports_ball
4082,test_seen_obj_seen_act,1.0,Chain of Thought 3,kick++sports_ball
4083,test_seen_obj_seen_act,1.0,Chain of Thought 3,kick++sports_ball
4084,test_seen_obj_seen_act,0.0,Chain of Thought 3,kick++sports_ball
4085,test_seen_obj_seen_act,1.0,Chain of Thought 3,kick++sports_ball
4086,test_seen_obj_seen_act,0.0,Chain of Thought 3,kick++sports_ball
4087,test_seen_obj_seen_act,1.0,Chain of Thought 3,kick++sports_ball
4088,test_seen_obj_seen_act,1.0,Chain of Thought 3,kick++sports_ball
4089,test_seen_obj_seen_act,1.0,Chain of Thought 3,kiss++dog
4090,test_seen_obj_seen_act,1.0,Chain of Thought 3,kiss++dog
4091,test_seen_obj_seen_act,0.0,Chain of Thought 3,kiss++dog
4092,test_seen_obj_seen_act,1.0,Chain of Thought 3,kiss++dog
4093,test_seen_obj_seen_act,0.0,Chain of Thought 3,kiss++dog
4094,test_seen_obj_seen_act,1.0,Chain of Thought 3,kiss++dog
4095,test_seen_obj_seen_act,0.0,Chain of Thought 3,kiss++dog
4096,test_seen_obj_seen_act,1.0,Chain of Thought 3,kiss++dog
4097,test_seen_obj_seen_act,0.0,Chain of Thought 3,kiss++dog
4098,test_seen_obj_seen_act,0.0,Chain of Thought 3,kiss++dog
4099,test_seen_obj_seen_act,1.0,Chain of Thought 3,kiss++person
4100,test_seen_obj_seen_act,1.0,Chain of Thought 3,kiss++person
4101,test_seen_obj_seen_act,1.0,Chain of Thought 3,kiss++person
4102,test_seen_obj_seen_act,1.0,Chain of Thought 3,kiss++person
4103,test_seen_obj_seen_act,1.0,Chain of Thought 3,kiss++person
